2 qid:156493 1:0.3415628226029368 2:0.657448896156991 3:0.36419453423541187 4:0.3535652585395664 5:0.663105030996662 6:0.19642857142857142
2 qid:156493 1:0.2813971986077656 2:0.5688798037612428 3:0.30662153929196234 4:0.2982677717589672 5:0.5999195278969957 6:0.15357142857142858
2 qid:156493 1:0.23521879177972457 2:0.4739329517579722 3:0.2440287283763222 4:0.23633245908791306 5:0.4963340486409156 6:0.21428571428571427
0 qid:156493 1:0.25587945438852816 2:0.4729517579721995 3:0.22747103709479205 4:0.22195377942435104 5:0.4781086075345732 6:0.17857142857142858
2 qid:156493 1:0.257408232685918 2:0.5234178250204415 3:0.2740188027508463 4:0.2631454248443517 5:0.556926561754888 6:0.21071428571428572
2 qid:156493 1:0.21507144509192244 2:0.4240065412919051 3:0.2776915690537939 4:0.26291204914451977 5:0.4790772532188841 6:0.13214285714285715
2 qid:156493 1:0.2500295878015897 2:0.5308421913327882 3:0.2873697138459233 4:0.2696627440349824 5:0.5525900095374344 6:0.16428571428571428
2 qid:156493 1:0.2053206990505954 2:0.408192968111202 3:0.27361204176885523 4:0.25826780139573524 5:0.4694653075822604 6:0.16071428571428573
2 qid:156493 1:0.18592636050296443 2:0.4049550286181521 3:0.24314343694439655 4:0.22567567970871655 5:0.42620410109680495 6:0.21785714285714286
2 qid:156493 1:0.23396363718416643 2:0.45507767784137365 3:0.23644431014910897 4:0.22829243322000015 5:0.48399499284692415 6:0.21785714285714286
0 qid:156493 1:0.22993021904563118 2:0.4239738348323794 3:0.21512590850558813 4:0.2066222776663679 5:0.41844003338102054 6:0.25357142857142856
0 qid:156493 1:0.20717102257021813 2:0.42497138184791494 3:0.19808623899785863 4:0.19971996439405443 5:0.40219659036719124 6:0.14642857142857144
2 qid:156493 1:0.26412677907586773 2:0.5447097301717089 3:0.2918539055862759 4:0.2726880348549443 5:0.5523217691940868 6:0.15
0 qid:156493 1:0.18023453057218128 2:0.3658871627146361 3:0.1810249773559458 4:0.1774148410838756 5:0.3668484740104912 6:0.1357142857142857
2 qid:156493 1:0.23733986201761165 2:0.4721504497138185 3:0.2982688729305063 4:0.28404488593780847 5:0.5241714353838817 6:0.21071428571428572
0 qid:156493 1:0.20369607771240317 2:0.42103025347506134 3:0.20240119019744135 4:0.1980435481424058 5:0.4010938245112065 6:0.20357142857142857
0 qid:156493 1:0.20866868995707089 2:0.4441373671300082 3:0.2330390285974653 4:0.2232991917534003 5:0.4344152360515021 6:0.33214285714285713
2 qid:156493 1:0.24505412677907587 2:0.46130825838103023 3:0.2411883318809373 4:0.2283949224266943 5:0.4649497794468288 6:0.26071428571428573
0 qid:156493 1:0.2125554947565564 2:0.40950122649223225 3:0.19658802349371862 4:0.19185305741382208 5:0.3809012875536481 6:0.18928571428571428
0 qid:156493 1:0.1952258996214792 2:0.37612428454619784 3:0.17961381994379205 4:0.1756179319813598 5:0.3622137279446829 6:0.17857142857142858
2 qid:156493 1:0.23777420191911727 2:0.46768601798855275 3:0.2420791745809094 4:0.23075339288888047 5:0.48631974248927035 6:0.18214285714285713
2 qid:156493 1:0.2243849742481765 2:0.44686835650040885 3:0.24205340332398093 4:0.23201017881724878 5:0.49859918931807345 6:0.21071428571428572
0 qid:156493 1:0.2065815229961245 2:0.42884709730171705 3:0.21439665158655766 4:0.20493687344158984 5:0.42456485455412496 6:0.14285714285714285
0 qid:156493 1:0.18224280613079555 2:0.3671954210956664 3:0.23158467995174034 4:0.2070516022595875 5:0.40590724845016696 6:0.38571428571428573
0 qid:156493 1:0.2025621795124923 2:0.39025347506132463 3:0.19965828567049648 4:0.1948894481728645 5:0.3702759895088221 6:0.18571428571428572
0 qid:156493 1:0.17337199397525796 2:0.3750776778413737 3:0.21645766258558385 4:0.20251191413657701 5:0.4013322603719599 6:0.2
0 qid:156493 1:0.20144241237892696 2:0.42534750613246114 3:0.24115836060564994 4:0.22831736826717974 5:0.4273366714353839 6:0.20357142857142857
2 qid:156493 1:0.2808725721925435 2:0.5298609975470155 3:0.24620256872426308 4:0.2347418925210556 5:0.5046047925608012 6:0.21785714285714286
2 qid:156493 1:0.19929874935831984 2:0.37473426001635324 3:0.20259342287851415 4:0.19189805267529755 5:0.4052364985693848 6:0.16071428571428573
0 qid:156493 1:0.19663048812821193 2:0.4167947669664759 3:0.22280784656205965 4:0.21114120620275117 5:0.4163686218407249 6:0.14642857142857144
2 qid:156493 1:0.1908991137762384 2:0.3565167620605069 3:0.22642975294119871 4:0.21604442252400743 5:0.3933297567954221 6:0.22142857142857142
0 qid:156493 1:0.19452916189519884 2:0.4120523303352412 3:0.21733527139686293 4:0.20820384241113885 5:0.4236409155937053 6:0.17857142857142858
2 qid:156493 1:0.23777417371339601 2:0.4464104660670482 3:0.23243444884033213 4:0.2176280576878583 5:0.45678350023843584 6:0.18571428571428572
0 qid:156493 1:0.19950188696275153 2:0.38434995911692554 3:0.18187889750646444 4:0.17787115729439767 5:0.3669378874582737 6:0.12857142857142856
0 qid:156493 1:0.20023241514308762 2:0.39847914963205233 3:0.20668268751944904 4:0.19759484193378607 5:0.398068669527897 6:0.125
1 qid:156493 1:0.2623329516159058 2:0.4872281275551921 3:0.2400683200200297 4:0.2319894192306216 5:0.48396518836433 6:0.28214285714285714
0 qid:156493 1:0.22662168794318238 2:0.4270973017170891 3:0.23434290096354624 4:0.22642353031422793 5:0.4412851692894611 6:0.3607142857142857
0 qid:156493 1:0.1767367954915975 2:0.3681439084219133 3:0.22744946585622242 4:0.21947896387393606 5:0.3699779446828803 6:0.175
0 qid:156493 1:0.19645566906791373 2:0.3702371218315617 3:0.23742222487147652 4:0.22390300628104906 5:0.4223295183595613 6:0.3678571428571429
2 qid:156493 1:0.23404825434791193 2:0.44677023712183156 3:0.2373400424226929 4:0.22163246977169096 5:0.4669617310443491 6:0.40714285714285714
1 qid:156493 1:0.22156722269545154 2:0.42686835650040883 3:0.19318483150344756 4:0.18889145794736145 5:0.3901257749165475 6:0.11785714285714285
0 qid:156493 1:0.19572796145970248 2:0.37708912510220766 3:0.1822668663665114 4:0.175884524404691 5:0.36276525989508823 6:0.05714285714285714
1 qid:156493 1:0.18295071332269036 2:0.38206050695012267 3:0.19438841885405378 4:0.19033452619709224 5:0.39879887935145447 6:0.1392857142857143
0 qid:156493 1:0.19179879166690172 2:0.4091414554374489 3:0.21219147478323258 4:0.2071450827197166 5:0.3908261802575107 6:0.17857142857142858
2 qid:156493 1:0.26412675087014653 2:0.5155846279640229 3:0.24747442901011607 4:0.2416026866201147 5:0.5234412255603244 6:0.16785714285714284
0 qid:156493 1:0.24338714044756837 2:0.44647587898609975 3:0.24709272186898226 4:0.2392310319508111 5:0.48989628040057226 6:0.3678571428571429
2 qid:156493 1:0.16951074355922355 2:0.37059689288634506 3:0.2356976332534357 4:0.21448849912322598 5:0.4326716738197425 6:0.6607142857142857
0 qid:156493 1:0.18321023416389778 2:0.39143090760425187 3:0.2335927762916082 4:0.22439603607672698 5:0.3892763471626133 6:0.4
1 qid:156493 1:0.0 2:0.31501226492232215 3:0.1805241652165749 4:0.17454186109361738 5:0.3360455412494039 6:0.20357142857142857
0 qid:156493 1:0.2192966339292262 2:0.4393949304987735 3:0.2569457002611555 4:0.24375134538289997 5:0.4664401525989509 6:0.3964285714285714
0 qid:156493 1:0.20426580507590159 2:0.41123466884709725 3:0.19400672564332913 4:0.1900097681541252 5:0.39324034334763946 6:0.16785714285714284
0 qid:156493 1:0.19384091409101423 2:0.3734421913327882 3:0.20989086074681718 4:0.20510096973374833 5:0.36066389484978545 6:0.19642857142857142
2 qid:156493 1:0.2928600037231552 2:0.5308420278004906 3:0.3301757646389394 4:0.31390115308286054 5:0.5621125417262756 6:0.20357142857142857
2 qid:156493 1:0.23648802103018576 2:0.477579721995094 3:0.27495563669662887 4:0.2550700841359456 5:0.5098801859799714 6:0.16428571428571428
3 qid:156493 1:0.3003711872916302 2:0.63340964840556 3:0.32066338475049677 4:0.30214408791450886 5:0.5870886981402003 6:0.30357142857142855
2 qid:156493 1:0.17013389255876663 2:0.37185609157808663 3:0.19761469464811304 4:0.1904349242112709 5:0.36872615641392464 6:0.17857142857142858
0 qid:156493 1:0.1898017419853443 2:0.38927228127555186 3:0.21992563794360945 4:0.2069802801307483 5:0.4034333273724368 6:0.2357142857142857
0 qid:156493 1:0.25679334796270076 2:0.4751757972199509 3:0.23435058358419275 4:0.22479281562086462 5:0.4704190510252742 6:0.15357142857142858
0 qid:156493 1:0.19112746729546623 2:0.3832379394930499 3:0.2275999073098436 4:0.211823945936663 5:0.3913924654268002 6:0.20357142857142857
1 qid:156493 1:0.23552905471345809 2:0.4368601798855274 3:0.21483825252183417 4:0.2073285883251893 5:0.47086611826418695 6:0.3535714285714286
0 qid:156493 1:0.1685599286959367 2:0.3512346688470973 3:0.17354294067078446 4:0.16994954693379347 5:0.3590098950882213 6:0.19285714285714287
0 qid:156493 1:0.18574869266482014 2:0.35785756336876534 3:0.18511632459304872 4:0.17884890058704134 5:0.35142450524558894 6:0.13214285714285715
0 qid:156493 1:0.19522581500431546 2:0.3976941946034342 3:0.21942344669373268 4:0.2076775751185261 5:0.40540057224606585 6:0.18928571428571428
0 qid:156493 1:0.25809081114013166 2:0.47851185609157804 3:0.2347259941803905 4:0.22522628105224402 5:0.47129828326180256 6:0.175
0 qid:156493 1:0.24607517388827146 2:0.4552085036794767 3:0.23601804659430717 4:0.22635844714054246 5:0.45872064258464473 6:0.18928571428571428
2 qid:156493 1:0.25372456549086414 2:0.502551103843009 3:0.3093539890468397 4:0.29521683959501577 5:0.5456306628516929 6:0.15714285714285714
0 qid:156493 1:0.2003339557395822 2:0.4081275551921504 3:0.19347876313652385 4:0.18950912835654488 5:0.3923760133524082 6:0.19642857142857142
2 qid:156493 1:0.23396360897844515 2:0.4559769419460343 3:0.2267320428197653 4:0.22164425523414577 5:0.47840665236051505 6:0.21785714285714286
0 qid:156493 1:0.1793459657356898 2:0.37282093213409645 3:0.1828401027030559 4:0.1807302814031212 5:0.3756706008583691 6:0.15714285714285714
0 qid:156493 1:0.21033006335004992 2:0.4353064595257563 3:0.21697865988781384 4:0.21168685511076404 5:0.39605686695278974 6:0.3821428571428571
0 qid:156493 1:0.2017301107356616 2:0.42593622240392476 3:0.24755730101415263 4:0.2396229782089361 5:0.429482594182165 6:0.275
0 qid:156493 1:0.21500375136092603 2:0.4355846279640229 3:0.20083191567622447 4:0.19666419201961188 5:0.4073825703385789 6:0.2857142857142857
0 qid:156493 1:0.21787509378402314 2:0.440932134096484 3:0.2022068540245868 4:0.1980033861669429 5:0.41019909394372917 6:0.29642857142857143
0 qid:156493 1:0.2318312564520587 2:0.4307767784137367 3:0.2186140899220866 4:0.21586091691853473 5:0.43052575107296137 6:0.18214285714285713
0 qid:156493 1:0.21305473602265484 2:0.41046606704824196 3:0.20062436651029064 4:0.19801515085596214 5:0.38142286599904623 6:0.175
2 qid:156493 1:0.1783673118255307 2:0.3395584627964023 3:0.21447188972637968 4:0.20538210356198844 5:0.3856998092513114 6:0.2571428571428571
0 qid:156493 1:0.2281476174627261 2:0.4727391659852821 3:0.22011161587097366 4:0.21527580540739036 5:0.4178886504530281 6:0.14642857142857144
0 qid:156493 1:0.21355397728875325 2:0.429664758789861 3:0.21415147638550824 4:0.20946547547447686 5:0.40349308536003814 6:0.15357142857142858
2 qid:156493 1:0.1625437893822383 2:0.34742436631234663 3:0.19872912738015583 4:0.18305689233959965 5:0.36948617072007633 6:0.22142857142857142
2 qid:156493 1:0.15298752178891964 2:0.32977923139820114 3:0.19589637867939458 4:0.17943469762156 5:0.36039580352885076 6:0.2785714285714286
0 qid:156493 1:0.17173868527492117 2:0.3534421913327882 3:0.18746569506149097 4:0.18090614930877744 5:0.3594715665236052 6:0.21428571428571427
0 qid:156493 1:0.18500129746317742 2:0.3129681112019624 3:0.19636444042685255 4:0.19125685981255422 5:0.3526466380543634 6:0.16071428571428573
2 qid:156493 1:0.18849034518161664 2:0.3894847097301717 3:0.2012059541271209 4:0.19356132626669986 5:0.38185503099666185 6:0.2357142857142857
0 qid:156493 1:0.18203684795423902 2:0.369664758789861 3:0.18214776136827432 4:0.17853659968094635 5:0.3692030281354316 6:0.15714285714285714
2 qid:156493 1:0.27346857036481276 2:0.5576451349141456 3:0.2841754779929103 4:0.2723473574358412 5:0.5329041487839771 6:0.18571428571428572
2 qid:156493 1:0.259024420513457 2:0.5270645952575633 3:0.28383625859968564 4:0.2631502581303643 5:0.5336641630901288 6:0.29642857142857143
2 qid:156493 1:0.26129780164608585 2:0.5168111201962388 3:0.2599240287027444 4:0.24605027225422316 5:0.5190301621363853 6:0.21428571428571427
2 qid:156493 1:0.19708462844603397 2:0.4164022894521668 3:0.2585455938216853 4:0.24392098125788095 5:0.4106014544587506 6:0.23214285714285715
0 qid:156493 1:0.17673673908015503 2:0.38289452166802945 3:0.19465586877933488 4:0.1896545424056346 5:0.38723474010491177 6:0.2392857142857143
2 qid:156493 1:0.27754993822947044 2:0.5189533932951758 3:0.2925643634181577 4:0.2700408205626157 5:0.5368383404864091 6:0.22857142857142856
0 qid:156493 1:0.2059976645662806 2:0.43056418642681926 3:0.2093016183701587 4:0.20473951195458245 5:0.3954309728183119 6:0.17857142857142858
0 qid:156493 1:0.17420124217996377 2:0.37375257563368763 3:0.2279105345382868 4:0.21700692503941083 5:0.39683178350023846 6:0.19642857142857142
0 qid:156493 1:0.18849031697589538 2:0.39650040883074406 3:0.22807492729667228 4:0.22058549554272353 5:0.4068907963757749 6:0.2
0 qid:156493 1:0.2448933541679594 2:0.46400654129190516 3:0.2448011765289239 4:0.23420247564371802 5:0.47785526943252266 6:0.21071428571428572
2 qid:156493 1:0.2827595349440681 2:0.5359934587080949 3:0.2501915413845187 4:0.2443156973074172 5:0.5287315212207916 6:0.275
0 qid:156493 1:0.20886615821153162 2:0.42338511856091576 3:0.19761468071770388 4:0.19349555756964015 5:0.4007063662374821 6:0.30357142857142855
2 qid:156493 1:0.2973249693967924 2:0.5360261651676206 3:0.2881547063319651 4:0.27890900713800865 5:0.5733935383881736 6:0.225
2 qid:156493 1:0.26125549306421314 2:0.5045134914145544 3:0.264672194731295 4:0.2473929147918612 5:0.5276585598474011 6:0.21785714285714286
2 qid:156493 1:0.27452346433950664 2:0.529664758789861 3:0.2570870799836243 4:0.2402129230060931 5:0.5209078445398188 6:0.18571428571428572
2 qid:156493 1:0.21885947345559573 2:0.42139002452984464 3:0.23148509842192777 4:0.2200675376243445 5:0.44909394372913686 6:0.21071428571428572
2 qid:156493 1:0.27954408272173925 2:0.5280784955028618 3:0.25307515000908853 4:0.2378973773863025 5:0.5168693371483071 6:0.21785714285714286
2 qid:156493 1:0.3298546277126852 2:0.6044807849550287 3:0.30456054918854986 4:0.2915053191039639 5:0.6173551502145922 6:0.225
0 qid:156493 1:0.2373596060224856 2:0.4812264922322158 3:0.26211248204988424 4:0.24172731338466316 5:0.4817745588936576 6:0.42142857142857143
0 qid:156493 1:0.17081661204158652 2:0.3826982829108749 3:0.21947428572192756 4:0.20110971415911896 5:0.3965486409155937 6:0.3607142857142857
2 qid:156493 1:0.25786234479801884 2:0.5266721177432543 3:0.2820141541175911 4:0.2607952499074422 5:0.5419945159752027 6:0.35714285714285715
0 qid:156493 1:0.22439343596455102 2:0.42968111201962383 3:0.2343380392507527 4:0.22638475323447066 5:0.45149320457796854 6:0.22857142857142856
2 qid:156493 1:0.23521876357400334 2:0.4750122649223221 3:0.27402996100857585 4:0.254202460825334 5:0.5080770147830234 6:0.16785714285714284
2 qid:156493 1:0.2161235184944914 2:0.40758789860997546 3:0.21498591485882984 4:0.20871970913700244 5:0.4553677873152122 6:0.2
2 qid:156493 1:0.23396358077272392 2:0.4506623058053965 3:0.24543152754298558 4:0.22752381610338307 5:0.4800757033857892 6:0.18928571428571428
2 qid:156493 1:0.1936181453045936 2:0.39883892068683563 3:0.24403569358089744 4:0.22366828723238266 5:0.455487005245589 6:0.20357142857142857
2 qid:156493 1:0.2612554648584919 2:0.5012428454619787 3:0.2664100132728242 4:0.2542121550952733 5:0.482981640438722 6:0.15357142857142858
0 qid:156493 1:0.26326656098923107 2:0.5125592804578905 3:0.24076204046531718 4:0.2352480788259369 5:0.5157665712923224 6:0.20714285714285716
2 qid:156493 1:0.25740820448019675 2:0.523417661488144 3:0.2740188027508463 4:0.2631454248443517 5:0.556926412732475 6:0.21428571428571427
0 qid:156493 1:0.1775998059446378 2:0.3603921504497138 3:0.1793665482161655 4:0.1757591774943756 5:0.36336090247973296 6:0.16071428571428573
0 qid:156493 1:0.18980171377962307 2:0.3940801308258381 3:0.20865453693470723 4:0.2000654958726057 5:0.4047596268478779 6:0.22857142857142856
0 qid:156493 1:0.18961578166515294 2:0.38276369582992636 3:0.19170958724399678 4:0.1873459143398936 5:0.35586552217453504 6:0.06785714285714285
0 qid:156493 1:0.2073120229707394 2:0.44897792313982005 3:0.24821551981171996 4:0.22525536386206194 5:0.43744039103481164 6:0.37857142857142856
0 qid:156493 1:0.21155137108010988 2:0.4468356500408831 3:0.25426897214288025 4:0.2407315802968035 5:0.4395267048164044 6:0.36428571428571427
2 qid:156493 1:0.3044243494350394 2:0.5516107931316435 3:0.2828311865446791 4:0.27362562309660365 5:0.5604881974248926 6:0.18571428571428572
0 qid:156493 1:0.19602406512136922 2:0.42879803761242846 3:0.23942263859069784 4:0.22869475234696024 5:0.4222699093943729 6:0.31785714285714284
1 qid:156493 1:0.0 2:0.287914963205233 3:0.0 4:0.0 5:0.0 6:0.15357142857142858
0 qid:156493 1:0.17093202985293537 2:0.346492068683565 3:0.19017724920264253 4:0.1852810486917766 5:0.35437514902241296 6:0.19285714285714287
0 qid:156493 1:0.19384082947385048 2:0.39126721177432544 3:0.18845962278917705 4:0.18460243594706754 5:0.38188468645684315 6:0.18571428571428572
0 qid:156493 1:0.22993019083990995 2:0.44598528209321336 3:0.22785760594871934 4:0.22125370772068345 5:0.44811039580352885 6:0.22857142857142856
0 qid:156493 1:0.1820368197485178 2:0.36966459525756334 3:0.22852278995086195 4:0.2229952071460175 5:0.3692028791130186 6:0.15357142857142858
2 qid:156493 1:0.24713570900721504 2:0.4713327882256746 3:0.2360716925999459 4:0.23005680419791247 5:0.4773038865045303 6:0.21785714285714286
2 qid:156493 1:0.16400766631503536 2:0.354897792313982 3:0.20997584320784002 4:0.1985102579951985 5:0.3870261087267525 6:0.25
2 qid:156493 1:0.20847127811405264 2:0.40817645134914143 3:0.22637052780669517 4:0.21630823823144885 5:0.4663805436337625 6:0.16785714285714284
2 qid:156493 1:0.28739937608944593 2:0.5677187244480785 3:0.28625666718959103 4:0.27132114279350095 5:0.5272711015736766 6:0.26071428571428573
0 qid:156493 1:0.1898016855739018 2:0.3803761242845462 3:0.2088265844529209 4:0.2055385967767231 5:0.3560889067715784 6:0.21785714285714286
0 qid:156493 1:0.19046181227400166 2:0.4042354865085855 3:0.20197282315085782 4:0.19758930927544216 5:0.3815718884120172 6:0.18928571428571428
2 qid:156493 1:0.23148996722495188 2:0.4692232215862633 3:0.2731983155822889 4:0.2531437011339117 5:0.5051859799713877 6:0.18928571428571428
2 qid:156493 1:0.2243934077588298 2:0.438381030253475 3:0.24171348741029872 4:0.22559397778656368 5:0.45064377682403434 6:0.24642857142857144
2 qid:156493 1:0.20807078507804522 2:0.44165167620605067 3:0.24015955723476115 4:0.22292529068631944 5:0.4109442060085837 6:0.24642857142857144
2 qid:156493 1:0.2843954667764809 2:0.5739493049877351 3:0.2875703187028956 4:0.27002280306948556 5:0.5446322126847878 6:0.16071428571428573
2 qid:156493 1:0.26623380286457304 2:0.5162878168438266 3:0.24394793200324907 4:0.24083753174276168 5:0.5238137815927516 6:0.16428571428571428
1 qid:156493 1:0.19929872115259858 2:0.4086999182338512 3:0.23384003408882564 4:0.21725829053445872 5:0.4263531235097759 6:0.19642857142857142
2 qid:156493 1:0.2174830060529478 2:0.4411120196238757 3:0.24677230852811086 4:0.23000347878876773 5:0.48520207439198854 6:0.19285714285714287
2 qid:156493 1:0.2759929542108321 2:0.49445625511038427 3:0.25223164980461454 4:0.2490707297881725 5:0.5086582021936099 6:0.175
2 qid:156493 1:0.23521873536828208 2:0.48346688470973015 3:0.2713281511886251 4:0.2540611945388826 5:0.5314586313781593 6:0.18571428571428572
0 qid:156493 1:0.22377008952495925 2:0.4502207686017988 3:0.21779428534357764 4:0.21245547222738115 5:0.40231580829756797 6:0.21785714285714286
2 qid:156493 1:0.19641612464672334 2:0.3739161079313164 3:0.20774906730512704 4:0.19667873342452086 5:0.41268747019551744 6:0.18928571428571428
0 qid:156493 1:0.24874625569050426 2:0.44892886345053146 3:0.2464609917444147 4:0.23636360539233237 5:0.4503159275154983 6:0.19285714285714287
0 qid:168216 1:0.22618449926383066 2:0.3245134914145544 3:0.2518346401090289 4:0.24971609118698973 5:0.2962863614687649 6:0.33214285714285713
2 qid:168216 1:0.5000479497261224 2:0.5400981193785773 3:0.6653532496485829 4:0.657666176388197 5:0.611096208869814 6:0.12857142857142856
2 qid:168216 1:0.3214972725067553 2:0.39051512673753064 3:0.49666225655452045 4:0.497574330935938 5:0.44743979494515973 6:0.15357142857142858
0 qid:168216 1:0.0 2:0.0 3:0.0 4:0.2265453872873651 5:0.0 6:0.11428571428571428
0 qid:168216 1:0.0 2:0.0 3:0.24802883839869364 4:0.24216009329266827 5:0.0 6:0.175
0 qid:168216 1:0.0 2:0.0 3:0.29285969505735365 4:0.29019520084197226 5:0.0 6:0.16071428571428573
1 qid:168216 1:0.0 2:0.0 3:0.307485921179753 4:0.3100871503095931 5:0.0 6:0.37142857142857144
3 qid:168216 1:0.5665034495597088 2:0.6062142273098936 3:0.7248333385003544 4:0.7062178846580887 5:0.6782904148783977 6:0.29285714285714287
2 qid:168216 1:0.27834251899655327 2:0.330466067048242 3:0.34432070209039234 4:0.3402681824220907 5:0.3642703862660944 6:0.12857142857142856
3 qid:168216 1:0.42675256248977544 2:0.4511692559280458 3:0.5334239167475286 4:0.5216334454307155 5:0.5309519551740581 6:0.2571428571428571
3 qid:168216 1:0.5384838578657295 2:0.5585609157808668 3:0.6233983538198691 4:0.6187707157460224 5:0.6441195755841679 6:0.16071428571428573
2 qid:168216 1:0.4701329335642441 2:0.47277187244480784 3:0.6337702190572859 4:0.6281007373413243 5:0.5273009060562709 6:0.08571428571428572
3 qid:168216 1:0.5486125323660651 2:0.5908912510220768 3:0.7100942412378127 4:0.7105595257707175 5:0.6661748927038627 6:0.15357142857142858
2 qid:168216 1:0.47909109883848844 2:0.4829272281275552 3:0.6355567940308421 4:0.6296400904649881 5:0.5336194563662375 6:0.08928571428571429
3 qid:168216 1:0.5627436551230052 2:0.6045134914145543 3:0.6474408260771631 4:0.6492190465786611 5:0.6755782069623272 6:0.15
1 qid:168216 1:0.22285340358438305 2:0.0 3:0.3821842506820033 4:0.38680414729454354 5:0.30168097281831185 6:0.1357142857142857
2 qid:168216 1:0.47392663127788837 2:0.4525756336876533 3:0.5415613931136318 4:0.5334389542508498 5:0.508509179780639 6:0.08928571428571429
3 qid:168216 1:0.5693042776796846 2:0.6116107931316435 3:0.6524537116708015 4:0.6543507499179085 5:0.6808536003814974 6:0.1392857142857143
2 qid:168216 1:0.321497244301034 2:0.39051496320523305 3:0.49666225655452045 4:0.497574330935938 5:0.44743964592274676 6:0.15357142857142858
3 qid:168216 1:0.5247025424637134 2:0.5827964022894522 3:0.6942999363777319 4:0.6884648719853996 5:0.6669647114926085 6:0.12142857142857143
0 qid:168216 1:0.2283394163672159 2:0.3524284546197874 3:0.270881688540555 4:0.27537196273242887 5:0.31807343824511203 6:0.18571428571428572
3 qid:168216 1:0.6318843114137271 2:0.7283728536385936 3:0.8615972198971016 4:0.8453901672557239 5:0.7523396518836433 6:0.2785714285714286
3 qid:168216 1:0.6627554733202082 2:0.7512510220768601 3:0.8769756463224023 4:0.8568287271852194 5:0.7762577491654744 6:0.16785714285714284
0 qid:168216 1:0.21778198669818186 2:0.30608340147179064 3:0.24680156238732695 4:0.24368971752400007 5:0.2858546435383882 6:0.18571428571428572
0 qid:168216 1:0.2183375829953348 2:0.2982992641046607 3:0.2320959468631787 4:0.2288076282714465 5:0.2952581068192656 6:0.30714285714285716
1 qid:168216 1:0.20264118373770934 2:0.0 3:0.24352793713256501 4:0.24753763639309811 5:0.0 6:0.175
0 qid:168216 1:0.21281780796416747 2:0.30003270645952573 3:0.30208511548249983 4:0.2897291903615109 5:0.31001132570338574 6:0.2357142857142857
0 qid:168216 1:0.2206138693172523 2:0.2987735077677841 3:0.25422300875788806 4:0.2615237188975535 5:0.28761325703385787 6:0.17857142857142858
0 qid:168216 1:0.22313828136899289 2:0.29656582174979557 3:0.0 4:0.0 5:0.2887607296137339 6:0.1357142857142857
0 qid:168216 1:0.22818146432822434 2:0.32363041700735895 3:0.0 4:0.2262420882033566 5:0.3094152360515021 6:0.24285714285714285
0 qid:168216 1:0.20467199566760122 2:0.0 3:0.0 4:0.0 5:0.27351573676680974 6:0.17142857142857143
0 qid:168216 1:0.22553012653086552 2:0.3403434178250204 3:0.30720103734742 4:0.3060079400087 5:0.32267808178350027 6:0.28214285714285714
0 qid:168216 1:0.22822095233797224 2:0.32101390024529847 3:0.2566287695225717 4:0.25539622707461823 5:0.30875953743443013 6:0.2714285714285714
0 qid:168216 1:0.2056056050409265 2:0.0 3:0.25304589614987244 4:0.25181213083744014 5:0.0 6:0.1392857142857143
2 qid:168216 1:0.26658355380805443 2:0.32703188879803763 3:0.41317176324731936 4:0.4082353944899999 5:0.3946858607534573 6:0.29642857142857143
0 qid:168216 1:0.2372411419932419 2:0.32498773507767786 3:0.24791113340657617 4:0.24464389681621268 5:0.31179959465903667 6:0.17857142857142858
3 qid:168216 1:0.5232725406021357 2:0.6156663941128373 3:0.6773229397807706 4:0.6680778292274995 5:0.6543127086313781 6:0.2714285714285714
3 qid:168216 1:0.6038731814361225 2:0.6987571545380212 3:0.7772827010974189 4:0.770389762346842 5:0.7236528373867429 6:0.09642857142857143
0 qid:168216 1:0.0 2:0.2981190515126737 3:0.28931090243064117 4:0.28342445266169236 5:0.28431986170720075 6:0.18928571428571428
0 qid:168216 1:0.22929841088966485 2:0.3232052330335241 3:0.2677570977680901 4:0.27399678207018735 5:0.29253069861707204 6:0.2785714285714286
0 qid:168216 1:0.2300938122288725 2:0.3591823385118561 3:0.274089847837514 4:0.2789110637081315 5:0.321173104434907 6:0.3392857142857143
0 qid:168216 1:0.21865639226260655 2:0.29645134914145543 3:0.23343952089533862 4:0.0 5:0.29268001907486885 6:0.11428571428571428
0 qid:168216 1:0.0 2:0.0 3:0.0 4:0.0 5:0.2752145922746781 6:0.3607142857142857
0 qid:168216 1:0.0 2:0.0 3:0.2616172629697873 4:0.27685448666081264 5:0.0 6:0.06428571428571428
1 qid:168216 1:0.30572181261247033 2:0.28353213409648403 3:0.35915590524566343 4:0.34663731777222045 5:0.3527658559847401 6:0.225
1 qid:168216 1:0.0 2:0.0 3:0.277674135146742 4:0.28326588902787775 5:0.2957644849785408 6:0.3107142857142857
2 qid:168216 1:0.34282925948699433 2:0.42363041700735893 3:0.4801366330748548 4:0.4879223141646018 5:0.48204279923700527 6:0.37857142857142856
1 qid:168216 1:0.0 2:0.0 3:0.26431208668954914 4:0.2685409646644761 5:0.29619694802098234 6:0.3
1 qid:168216 1:0.2743034597137683 2:0.3321177432542927 3:0.36852339494853137 4:0.3567886032943885 5:0.3889335956127802 6:0.29642857142857143
3 qid:168216 1:0.571659455403934 2:0.6330989370400654 3:0.7165036503487922 4:0.7047727321403209 5:0.6838489508822126 6:0.13214285714285715
3 qid:168216 1:0.5811196543106804 2:0.6715617334423549 3:0.7524252720440001 4:0.7455683112374724 5:0.693058536003815 6:0.16785714285714284
